IdCliente,Nombre,FechaNacimiento,Genero,Nacionalidad,ProvinciaResidencia,Estudios,TipoCliente
19683,"Kwon, Cassidy",1994-10-18,f,ES,Palencia,Primario,V I P
19684,"Byrnes, Tristany",1976-05-25,m,ES,Asturias,PreUniversitario,Comun
19685,"Hernandez, Rosa",1968-02-06,f,NA,ORENSE,Primario,VIP
19686,"Davis, Devante",1942-09-22,NA,ES,málaga,PreUniversitario,V.I.P.
19687,"Banks, Aurelia",1960-09-21,M,A.O.,Lugo,Secundario,vip
19688,"Cockrell, Ja'Lainna",1986-03-08,f,ES,Tarragona,PreUniversitario,nuevo
19689,"Le, Hoang",1986-05-26,f,ES,Zaragoza,Universitario,vip
19690,"Papke, Sommer",1947-09-11,f,ES,lugo,PreUniversitario,COMUN
19691,"Schneider, Ezekiel",1988-10-06,F,ma,Badajoz,PreUniversitario,VIP
19692,"Bradshaw, Ermias",1959-09-15,f,ES,zaragoza,PreUniversitario,vip
19693,"Nicholson, Jermaine",1993-12-31,m,KH,granada,Secundario,nuevo
19694,"Earnest, Angel",1969-05-02,M,ES,vizcaya,Primario,V I P
19695,"Tran, Alex",1950-10-11,f,ES,CASTELLÓN,Secundario,VIP
19696,"Stafford, Dashawn",1983-12-03,m,ES,TARRAGONA,Universitario,Comun
19697,"el-Dar, Mahdeeya",1954-07-20,F,NA,Gerona,PreUniversitario,V.I.P.
19698,"Nguyen, Sage",1952-05-28,F,ES,MÁLAGA,Universitario,V I P
19699,"Kaur, Ka",1985-08-20,m,Li,GUIPÚZCOA,Universitario,V.I.P.
19700,"el-Salih, Nassaar",1953-09-17,m,ES,cuenca,Universitario,VIP
19701,"Thesz, Kloe",1986-03-19,m,ES,Jaén,Universitario,V I P
19702,"al-Matar, Zaitoona",1957-09-29,m,ES,Sevilla,Universitario,COMUN
19703,"Tovar, Austin",1985-11-18,m,NA,Barcelona,PreUniversitario,Comun
19704,"Luong, Austin",1958-01-11,M,ES,Zamora,Universitario,V.I.P.
19705,"Salazar, Shaina",1948-02-22,F,NA,Asturias,Primario,Comun
19706,"Ryan, Selina",1963-10-20,NA,ES,Sevilla,PreUniversitario,nuevo
19707,"Mcknight, Josiah",1962-08-30,M,ES,Guipuzcoa,Secundario,Común
19708,"Schuckman, Steven",1956-10-17,M,ES,Islas Balears,Universitario,vip
19709,"Wiggins, Daryn",1954-03-30,m,Ls,Las Palmas,Secundario,COMUN
19710,"Saunders, Nico",1974-04-09,M,ES,Castellón,Secundario,NUEVO
19711,"Heilman, Miles",1984-06-05,f,CD,LÉRIDA,Universitario,Comun
19712,"el-Vaziri, Minnah",1950-11-02,m,ES,Cantabria,Primario,nuevo
19713,"Pino, Jane",1952-08-22,F,ES,ALICANTE,PreUniversitario,Comun
19714,"Lasley, Jordan",1957-03-09,M,ES,Cantabria,Universitario,V I P
19715,"al-Rahimi, Razeen",1978-02-03,M,Sd,álava,Secundario,COMUN
19716,"Haskan, Gilbert",1951-04-22,F,ES,HUELVA,Primario,vip
19717,"el-Siddique, Muammar",1968-08-30,F,NA,zamora,PreUniversitario,V I P
19718,"el-Majeed, Wajeeha",1960-07-20,f,ES,VIZCAYA,PreUniversitario,NUEVO
19719,"Acosta, Kayla",1963-07-20,F,ES,Cadiz,Primario,Comun
19720,"al-Gaber, Aarifa",1948-12-27,NA,ES,NAVARRA,Secundario,Común
19721,"el-Hashem, Naaila",1959-04-20,NA,P.Y.,ciudad real,Primario,nuevo
19722,"el-Ozer, Ghaalib",1994-07-19,F,ES,huesca,PreUniversitario,V I P
19723,"al-Bacho, Mushtaaqa",1950-05-05,M,ne,PONTEVEDRA,Universitario,COMUN
19724,"Hernandez, Kimberly",1944-02-05,m,ES,guadalajara,Secundario,COMUN
19725,"Bryant, Krystal",1943-10-27,NA,ES,TOLEDO,Primario,NUEVO
19726,"Lofton, Lakota",1966-07-05,f,ES,navarra,Secundario,V.I.P.
19727,"Kidd, Tommy",1979-03-14,M,Tf,CÓRDOBA,Universitario,VIP
19728,"Saucedo, Joanna",1984-01-23,f,ES,Tarragona,PreUniversitario,VIP
19729,"Murr, Niko",1984-02-07,f,Sn,Pontevedra,Primario,NUEVO
19730,"Golliher, Amanda",1975-01-20,NA,ES,Madrid,Secundario,vip
19731,"Nguyen, Keanu",1988-07-01,f,ES,ALMERÍA,PreUniversitario,V.I.P.
19732,"el-Munir, Musaddiq",1942-12-09,f,ES,Granada,Universitario,V I P
19733,"Schumacher, Maninder",1963-03-25,f,sv,Guadalajara,Secundario,VIP
19734,"Chounlamany, Sopannah",1984-03-30,f,ES,Vizcaya,Primario,Comun
19735,"Pong, Sidharth",1950-01-05,m,IQ,Álava,Primario,nuevo
19736,"Windsor, Eric",1955-09-25,NA,ES,Cadiz,Primario,nuevo
19737,"al-Mohiuddin, Muntaha",1942-03-10,m,ES,Almería,Primario,Comun
19738,"el-Sarwar, Muaaid",1940-12-21,f,ES,ZARAGOZA,Universitario,vip
19739,"al-Parsa, Safiyya",1944-06-04,M,F.K.,Vizcaya,Secundario,Común
19740,"Cookson, Nicholas",1959-02-11,NA,ES,Islas Balears,Primario,VIP
19741,"Amaya, Deandre",1966-06-15,m,Nl,HUELVA,PreUniversitario,NUEVO
19742,"el-Javed, Ghaidaa",1988-10-10,M,ES,Guadalajara,Universitario,NUEVO
19743,"Farrell, Mikaela",1988-05-27,NA,ES,Murcia,Secundario,vip
19744,"Lorenzo, James",1954-05-25,f,ES,Huelva,Secundario,V I P
19745,"al-Moussa, Dhaki",1966-10-03,m,VU,salamanca,PreUniversitario,Comun
19746,"el-Iqbal, Sirajuddeen",1949-09-22,NA,ES,Las Palmas,Secundario,nuevo
19747,"el-Karam, Raadi",1958-08-02,M,PT,Malaga,Secundario,V.I.P.
19748,"Joe, Matias",1958-04-27,NA,ES,barcelona,Primario,nuevo
19749,"el-Hannan, Kabeer",1946-07-04,NA,ES,Granada,Secundario,Comun
19750,"Yen, Min",1957-09-26,M,ES,gerona,Secundario,nuevo
19751,"Moua, Helen",1971-05-21,M,D.M.,Cordoba,Primario,NUEVO
19752,"Rudy, John",1940-06-03,f,ES,Castellón,PreUniversitario,COMUN
19753,"Yang, Lilianna",1956-03-05,m,S.S.,ASTURIAS,PreUniversitario,Comun
19754,"White, Sakile",1976-05-27,M,ES,Jaén,Secundario,vip
19755,"Painter, Sarah",1981-10-20,f,ES,Las Palmas,PreUniversitario,Común
19756,"Watkins, Jordan",1967-06-07,F,ES,GERONA,Primario,COMUN
19757,"Ho, Sunny",1992-02-26,M,NA,valladolid,Universitario,Comun
19758,"Perez, Taryn",1947-08-07,f,ES,La Coruña,PreUniversitario,V I P
19759,"Wimer, Manuel",1948-12-16,F,M.K.,islas balears,Secundario,NUEVO
19760,"Harrison, Anthony",1967-11-05,m,ES,vizcaya,Secundario,Común
19761,"el-Noorani, Samir",1964-09-10,M,ES,la rioja,Secundario,VIP
19762,"Cano, Anissa",1970-11-04,f,ES,NAVARRA,Primario,COMUN
19763,"Martinez, Karolina",1949-10-24,F,Mk,salamanca,Universitario,COMUN
19764,"Bison, Taylor",1983-01-23,NA,ES,Zamora,Secundario,V.I.P.
19765,"Alvarez, Zyul",1973-06-28,M,Br,BURGOS,Primario,V I P
19766,"al-Ayoob, Haifaaa",1957-10-08,M,ES,SEVILLA,Primario,V.I.P.
19767,"Schaad, Alejandro",1969-03-14,NA,ES,Sevilla,Universitario,Común
19768,"Tidwell, Ian",1968-06-02,m,ES,Huesca,PreUniversitario,V.I.P.
19769,"Musick-Occhiuto, Dakota",1976-06-12,f,mt,ALICANTE,Primario,vip
19770,"Simmons, Kristine",1986-08-26,M,ES,CASTELLÓN,Universitario,COMUN
19771,"al-Dawood, Waheeba",1957-05-11,NA,Gb,Madrid,Primario,nuevo
19772,"al-Mohiuddin, Wajdi",1994-03-22,m,ES,VALLADOLID,Secundario,vip
19773,"Madden, Kevin",1972-07-22,M,ES,cádiz,PreUniversitario,vip
19774,"Brutout, Shanda",1977-06-03,F,ES,Valencia,PreUniversitario,V I P
19775,"Fleming, Andrew",1978-11-17,m,Vu,sevilla,Primario,VIP
19776,"Jacobs, Natalie",1965-07-31,f,ES,TOLEDO,Universitario,VIP
19777,"el-Hashmi, Suhaib",1972-12-20,M,NA,Cadiz,Universitario,Común
19778,"Cichowitz, Jessica",1987-06-20,NA,ES,álava,Universitario,V.I.P.
19779,"Valdez, Dominic",1942-06-07,f,ES,Cadiz,Universitario,vip
19780,"el-Baccus, Fat'hiyaa",1980-02-07,m,ES,Tarragona,Universitario,V I P
19781,"Mo, Dao",1952-09-13,m,sa,Almería,PreUniversitario,vip
19782,"Segura, Lauren",1947-05-15,F,ES,Gerona,Primario,V I P
19783,"Hardie, Nicholas",1965-05-13,NA,P.A.,Malaga,Universitario,NUEVO
19784,"al-Salek, Abdul Rauf",1968-10-05,m,ES,navarra,PreUniversitario,Comun
19785,"Maldonado, Loretta",1986-02-09,m,ES,Lugo,Primario,NUEVO
19786,"al-Hashemi, Jaleela",1948-10-23,F,ES,teruel,PreUniversitario,V I P
19787,"Parks, Linsey",1980-08-09,M,Vu,salamanca,Primario,COMUN
19788,"al-Amen, Shaamikh",1944-04-09,F,ES,Cantabria,Universitario,V.I.P.
19789,"Johnson, Krysta",1964-01-20,M,Wf,Las Palmas,Primario,VIP
19790,"Luna, Alfredo",1979-03-17,F,ES,león,PreUniversitario,COMUN
19791,"al-Salam, Raaid",1984-06-19,m,ES,Lugo,Primario,vip
19792,"Patel, Cindy",1965-09-28,m,ES,zaragoza,Primario,vip
19793,"Vang, Sang",1994-10-11,f,pm,TARRAGONA,PreUniversitario,V I P
19794,"Turner, Zimiri",1954-07-01,F,ES,HUELVA,Universitario,nuevo
19795,"Castillo, Cristian",1982-04-10,m,NA,ZAMORA,Universitario,NUEVO
19796,"Jones, Kentasha",1964-02-06,M,ES,segovia,Universitario,Comun
19797,"Worthington, Quari",1964-10-31,M,ES,Orense,Primario,NUEVO
19798,"el-Salloum, Muthanna",1949-02-14,M,ES,Zamora,PreUniversitario,nuevo
19799,"Wright, Lakeisha",1984-03-14,NA,Y.T.,LÉRIDA,Secundario,Comun
19800,"el-Abdella, Maisara",1956-01-18,F,ES,ALMERÍA,Secundario,NUEVO
19801,"Patel, Abigail",1977-11-24,f,ru,Córdoba,Universitario,Común
19802,"el-Rahimi, Wafaaa",1974-07-06,f,ES,Avila,Secundario,VIP
19803,"Vasquez, Brenda",1986-11-30,m,ES,Huesca,Primario,nuevo
19804,"Carter, Jackson",1981-05-29,F,ES,gerona,Secundario,nuevo
19805,"Heckman, Jamile",1943-03-24,m,Gw,Vizcaya,Universitario,nuevo
19806,"Pope-Mitchell, Victoria",1948-07-14,m,ES,Guipúzcoa,Universitario,VIP
19807,"Matano, Casey",1953-08-02,m,Gl,guipúzcoa,Primario,NUEVO
19808,"Shockley-Lowe, Devin",1962-07-01,F,ES,álava,Secundario,V I P
19809,"Tracey, Hunter",1967-11-11,NA,ES,Segovia,Universitario,V.I.P.
19810,"Lamichhane, Kushal",1991-02-22,m,ES,soria,Universitario,nuevo
19811,"Martin, Ereka",1974-07-19,NA,S.R.,Córdoba,Primario,NUEVO
19812,"Maestas-Martinez, Diana",1977-12-23,M,ES,La Coruña,Universitario,VIP
19813,"Goulet, Isaiah",1980-11-11,NA,MQ,LEÓN,Secundario,nuevo
19814,"Norris, Joshua",1972-10-01,NA,ES,Guadalajara,PreUniversitario,V.I.P.
19815,"Busby, Rachael",1962-12-03,NA,ES,Madrid,Primario,vip
19816,"Baker, Treann",1960-02-05,f,ES,Cádiz,PreUniversitario,V I P
19817,"el-Ali, Shaqeeqa",1967-01-20,m,Cw,Cáceres,Secundario,Comun
19818,"Nolan, Joseph",1965-09-07,NA,ES,Ciudad Real,Secundario,Comun
19819,"al-Naderi, Shaakira",1986-08-05,M,mr,CASTELLÓN,Secundario,Comun
19820,"Trujillo, Josephine",1991-02-12,m,ES,Madrid,Primario,V I P
19821,"Kalkus, Sara",1948-01-30,m,ES,Badajoz,Universitario,Común
19822,"el-Ammar, Anwar",1950-03-15,m,ES,alicante,Universitario,Común
19823,"al-Shams, Sabeeka",1954-10-14,f,NA,Ciudad Real,Primario,Comun
19824,"Mendoza, Ana",1962-03-10,M,ES,Cadiz,Primario,Común
19825,"Pedford, Payton",1977-05-26,F,kp,ÁLAVA,Secundario,COMUN
19826,"Bhatt, Roger",1976-10-15,f,ES,Zaragoza,PreUniversitario,Común
19827,"Ortiz, Lauren",1955-08-12,NA,ES,Las Palmas,PreUniversitario,vip
19828,"al-Amen, Khaleefa",1990-12-15,NA,ES,ALBACETE,PreUniversitario,Comun
19829,"Axalan, Jerry",1988-05-28,f,lt,Granada,Secundario,vip
19830,"Coleman, Kyndra",1960-08-14,m,ES,Alicante,Secundario,vip
19831,"al-Mansour, Mahboob",1981-12-17,F,Be,Granada,PreUniversitario,nuevo
19832,"Macias, Lorena",1990-06-18,F,ES,Granada,Universitario,NUEVO
19833,"Liu, Tiffany",1986-12-24,f,ES,Cantabria,Primario,Común
19834,"Cowie-Bozner, Jessamyn",1944-05-17,F,ES,Cantabria,Secundario,Comun
19835,"Chapa, Konda",1991-07-16,m,IE,guipúzcoa,Secundario,COMUN
19836,"Jacquez, Ronald",1984-02-09,F,ES,BADAJOZ,PreUniversitario,COMUN
19837,"al-Usman, Ridwaan",1944-07-28,M,T.D.,TARRAGONA,PreUniversitario,nuevo
19838,"Valenzuela, Austin",1940-03-23,NA,ES,lérida,Primario,vip
19839,"Hill, Nalasafiya",1986-09-12,f,ES,Sevilla,Secundario,nuevo
19840,"Dinakar, Jesse",1984-02-13,M,ES,Álava,Secundario,NUEVO
19841,"Tarin Rodriguez, Savannah",1980-06-24,F,Az,Zamora,Secundario,Comun
19842,"Stone, Nathan",1962-10-24,F,ES,Palencia,PreUniversitario,nuevo
19843,"Valdez, Reyna",1977-07-12,F,Ar,la coruña,PreUniversitario,V.I.P.
19844,"Sewald, Miranda",1955-07-26,F,ES,Almeria,Secundario,Común
19845,"King, Collin",1948-10-26,m,ES,Islas Balears,Primario,NUEVO
19846,"Garrison, Courtney",1979-02-07,M,ES,Lerida,Universitario,nuevo
19847,"al-Munir, Misbaah",1977-12-08,F,uz,Huelva,Universitario,V.I.P.
19848,"De La Luz Perez, Natalie",1957-03-01,NA,ES,TERUEL,Secundario,vip
19849,"Phansaiyasack, Hyun Jeung",1951-05-04,F,AL,LEÓN,Universitario,VIP
19850,"Ramamurthi, Casey",1971-01-29,NA,ES,zaragoza,Secundario,nuevo
19851,"Zhang, Ariel",1992-05-01,NA,ES,Lérida,Primario,COMUN
19852,"el-Moradi, Humaidaan",1972-11-22,NA,ES,Castellón,Secundario,VIP
19853,"Ulery, Devlin",1945-02-27,f,Zw,GERONA,PreUniversitario,vip
19854,"Wong, Dakota",1955-11-23,f,ES,Cuenca,PreUniversitario,COMUN
19855,"al-Sultan, Jameela",1994-01-31,F,B.Q.,huelva,Universitario,V I P
19856,"el-Harroun, Ghaaziya",1958-10-01,M,ES,LÉRIDA,Primario,Comun
19857,"Martinez, Michael",1986-12-14,M,ES,BADAJOZ,Primario,Común
19858,"Beagley, Sara",1977-10-15,M,ES,guipúzcoa,Secundario,nuevo
19859,"Gutierrez, Romeo",1950-02-15,F,MU,Cordoba,Universitario,Comun
19860,"Still, Hannah",1955-04-25,m,ES,ALMERÍA,PreUniversitario,VIP
19861,"al-Farah, Saabiq",1944-09-19,m,bn,LÉRIDA,Primario,NUEVO
19862,"Williams, Dion",1960-12-11,F,ES,la rioja,Secundario,VIP
19863,"Childress, Joshua",1976-06-02,M,ES,tarragona,PreUniversitario,vip
19864,"el-Yasin, Abdul Hai",1990-05-15,f,ES,Toledo,Primario,VIP
19865,"Sapp, Kristi",1987-10-14,F,T.K.,cantabria,PreUniversitario,NUEVO
19866,"el-Jabbar, Muhsin",1987-03-08,f,ES,CÓRDOBA,PreUniversitario,NUEVO
19867,"Than, Victor",1971-09-20,f,tw,Lerida,PreUniversitario,vip
19868,"Tenorio, Charlene",1965-12-11,NA,ES,Vizcaya,Secundario,V I P
19869,"Mabry, Brittanae",1947-11-24,NA,ES,Las Palmas,Primario,Comun
19870,"Rose-Brumbaugh, Elizabeth",1952-04-02,f,ES,vizcaya,PreUniversitario,VIP
19871,"Taplin, Essence",1943-04-14,F,Sa,burgos,Secundario,nuevo
19872,"Donaldson, Elias",1942-01-22,m,ES,Cadiz,PreUniversitario,COMUN
19873,"Alvarado, Chrisandra",1951-11-19,F,NA,Alicante,Primario,Comun
19874,"el-Qazi, Naasiruddeen",1942-02-23,f,ES,Cadiz,Universitario,nuevo
19875,"Johnson, Sabria",1965-10-09,m,ES,gerona,Primario,V I P
19876,"Weddington, Destinee",1943-11-13,NA,ES,Guadalajara,PreUniversitario,COMUN
19877,"Nguyen, Daniel",1947-06-22,f,No,ÁVILA,Secundario,V.I.P.
19878,"Kapule, Uday",1943-11-30,NA,ES,Malaga,Primario,vip
19879,"Wetsch, Cody",1992-08-15,M,IS,SANTA CRUZ DE TENERIFE,PreUniversitario,VIP
19880,"Robinson, Dejuan",1951-05-05,F,ES,valencia,PreUniversitario,Comun
19881,"Gray, Kayla",1952-06-07,F,ES,Sevilla,Primario,Comun
19882,"Vang, Jong",1940-06-07,m,ES,Murcia,Primario,V I P
19883,"Hernandez, Adrian",1972-07-19,f,K.P.,Huelva,Secundario,VIP
19884,"Williams, Charles",1958-11-15,NA,ES,Santa Cruz De Tenerife,Primario,Común
19885,"Augustine, Tim",1991-05-01,NA,BY,LA RIOJA,Secundario,VIP
19886,"Miller, Amanda",1974-09-28,m,ES,VALENCIA,Primario,Comun
19887,"Gates, Arryn",1950-10-04,f,ES,Teruel,Secundario,COMUN
19888,"Gutierrez, Marissa",1944-05-03,F,ES,Burgos,Secundario,V I P
19889,"Vong, Anmol",1950-08-25,F,E.G.,Soria,Primario,Común
19890,"Ward, Alisa",1955-06-16,f,ES,TOLEDO,Secundario,VIP
19891,"Lee, Caitlin",1956-04-02,f,bs,segovia,PreUniversitario,COMUN
19892,"Maldonado, Joshua",1989-09-23,F,ES,Gerona,Primario,V I P
19893,"Smith, Caitlin",1980-09-26,M,ES,Islas Balears,Secundario,V I P
19894,"Lochmiller, Charles",1944-01-27,f,ES,Las Palmas,Secundario,vip
19895,"Friesth, Austin",1991-09-13,NA,B.M.,LUGO,Primario,vip
19896,"Gearing, Pauline",1951-06-06,m,ES,Albacete,PreUniversitario,V I P
19897,"Ramamurthi, Aneesh",1956-10-14,NA,G.W.,Alava,Secundario,COMUN
19898,"Gonsoulin, Carlee",1952-10-31,f,ES,Segovia,PreUniversitario,Común
19899,"Goodwin, Sheridan",1941-02-11,NA,ES,guipúzcoa,Primario,V.I.P.
19900,"Ramirez, Shaylene",1959-01-05,m,ES,zaragoza,Secundario,Comun
19901,"Givan, Nicholas",1950-06-21,m,K.G.,Alava,Universitario,vip
19902,"Casas Martinez, Antonio",1947-01-11,m,ES,Burgos,PreUniversitario,NUEVO
19903,"Rubalcava, Tanya",1992-06-11,M,NA,BADAJOZ,Primario,NUEVO
19904,"Starner, Alexis",1977-02-12,F,ES,Almería,Secundario,nuevo
19905,"Domingo Jr, Lee",1963-04-19,f,ES,VALLADOLID,Universitario,NUEVO
19906,"Revello Nguyen, Bryce",1946-06-21,f,ES,Valencia,PreUniversitario,COMUN
19907,"Quarles, Justin",1967-12-14,M,Bi,Islas Balears,Universitario,Comun
19908,"Price, Ashlee",1962-02-23,F,ES,madrid,PreUniversitario,vip
19909,"Fazio, Alaura",1965-06-28,M,yt,alicante,PreUniversitario,Común
19910,"el-Karimi, Maazin",1984-06-13,F,ES,ÁLAVA,Secundario,vip
19911,"Hughes, Shaquille",1940-11-03,F,ES,Granada,PreUniversitario,NUEVO
19912,"al-Saber, Faatin",1954-07-07,f,ES,soria,Secundario,V I P
19913,"Salinas, Ivan",1971-02-09,F,C.D.,Palencia,Primario,vip
19914,"el-Matar, Saahira",1958-10-25,m,ES,Málaga,PreUniversitario,Comun
19915,"Snow, Faisal",1958-09-28,F,Tc,SEVILLA,PreUniversitario,V I P
19916,"Bonner, Darius",1985-01-17,f,ES,Alicante,PreUniversitario,NUEVO
19917,"Lewis, Nyemia",1994-03-05,NA,ES,Santa Cruz De Tenerife,PreUniversitario,Comun
19918,"Garton, Jacob",1963-04-14,NA,ES,GUADALAJARA,PreUniversitario,V.I.P.
19919,"Ponce, Alissa",1986-11-21,m,NA,islas balears,Primario,VIP
19920,"Vannavong, Amanda",1951-11-03,NA,ES,VIZCAYA,Secundario,Común
19921,"Machin, Christian",1947-10-12,F,MX,ávila,Secundario,Comun
19922,"Thomason, Danielle",1953-01-25,f,ES,Murcia,PreUniversitario,nuevo
19923,"Gonzales, Errik",1983-05-28,F,ES,ISLAS BALEARS,PreUniversitario,vip
19924,"Eschino, Andrew",1990-06-10,NA,ES,Barcelona,Universitario,NUEVO
19925,"al-Fawaz, Abeer",1989-07-21,NA,NA,VIZCAYA,Secundario,Comun
19926,"Skyhorse, Noe",1963-02-17,m,ES,Valladolid,Primario,NUEVO
19927,"Cho, John",1972-06-23,m,to,Huesca,Primario,VIP
19928,"Arkadie, Allison",1969-02-23,f,ES,HUESCA,PreUniversitario,Común
19929,"al-Eid, Mudrik",1951-05-12,NA,ES,BURGOS,Secundario,Común
19930,"Tenorio-West, Kaliesia",1962-11-14,f,ES,Santa Cruz de Tenerife,PreUniversitario,VIP
19931,"Mahnken, Ashley",1980-04-27,f,I.D.,Ávila,Primario,V.I.P.
19932,"Roberts, Joseph",1977-09-23,f,ES,Pontevedra,PreUniversitario,nuevo
19933,"Muniz, Eric",1951-08-29,f,ee,badajoz,Secundario,VIP
19934,"Stevens, Erin",1955-06-01,NA,ES,jaén,Primario,nuevo
19935,"Howard, Christian",1949-11-26,m,ES,PALENCIA,Secundario,COMUN
19936,"Abeyta, Xena",1943-02-19,f,ES,navarra,Secundario,V I P
19937,"Strand, Ashley",1953-07-13,M,FM,Málaga,Primario,Común
19938,"Ngan, Bailey",1942-03-05,NA,ES,VIZCAYA,PreUniversitario,NUEVO
19939,"el-Mousa, Safwa",1957-07-18,f,AF,Ciudad Real,PreUniversitario,Común
19940,"Lattimer, Halley",1973-08-06,F,ES,asturias,PreUniversitario,NUEVO
19941,"Newton, Brett",1946-05-31,f,ES,ALBACETE,Primario,COMUN
19942,"Pronteau, Cheyenne",1993-05-22,F,ES,PONTEVEDRA,PreUniversitario,Comun
19943,"Borom, Elizabeth",1976-07-28,F,GR,Cuenca,PreUniversitario,COMUN
19944,"Luce, Jakob",1942-04-12,F,ES,álava,Secundario,vip
19945,"Webb, Iesha",1983-01-13,F,ec,Málaga,Secundario,V.I.P.
19946,"Webb, Alicia",1968-12-01,M,ES,Asturias,Universitario,V.I.P.
19947,"Dominguez, Kristin",1955-11-15,F,ES,ÁVILA,Universitario,vip
19948,"al-Mahmoud, Mahboob",1945-03-06,m,ES,LÉRIDA,Secundario,Común
19949,"Hopper, Latoya",1956-01-18,m,NA,málaga,Primario,Común
19950,"Xatkoun, Tiffany",1976-07-12,m,ES,VIZCAYA,Secundario,VIP
19951,"Robinson, Dajiaha",1942-06-29,F,TW,La Coruña,Universitario,nuevo
19952,"Wallace, Brenden",1985-03-14,NA,ES,Ciudad Real,Universitario,V I P
19953,"Pollard, Kevin",1964-05-29,m,ES,Alava,PreUniversitario,nuevo
19954,"Bicket, Michael",1971-10-08,f,ES,soria,Secundario,COMUN
19955,"Grant, James",1975-08-09,F,Ly,CANTABRIA,Primario,Comun
19956,"Dia, Da'Von",1981-06-24,f,ES,SALAMANCA,Secundario,vip
19957,"Palmier, Trevon",1978-07-11,NA,NA,Toledo,PreUniversitario,vip
19958,"Kuhel-Heinzel, Jessica Ann",1958-11-10,NA,ES,Cadiz,Primario,nuevo
19959,"Coombs, Jacob",1979-10-15,f,ES,GUADALAJARA,Secundario,COMUN
19960,"Snow, Destinee",1960-01-08,f,ES,zaragoza,Universitario,VIP
19961,"al-Sheikh, Marzooqa",1969-10-23,M,GB,vizcaya,Primario,nuevo
19962,"Khan, Raqim",1964-11-28,F,ES,Lugo,Primario,Comun
19963,"Spivak, Richard",1952-04-10,NA,ws,Segovia,PreUniversitario,Común
19964,"Simpson, Dashawna",1992-07-08,F,ES,Ávila,Universitario,V I P
19965,"el-Siddique, Mubaaraka",1973-11-29,M,ES,CÓRDOBA,PreUniversitario,nuevo
19966,"So, Katie",1986-03-18,f,ES,ALBACETE,Secundario,vip
19967,"Rose-Williams, Lauren",1955-06-01,NA,Re,ZARAGOZA,Secundario,NUEVO
19968,"Houskeeper, Shea",1961-04-27,M,ES,Lugo,PreUniversitario,Comun
19969,"Richardson, Kedryck",1951-10-03,f,JM,Badajoz,Universitario,vip
19970,"Riviera, Ty",1959-12-09,F,ES,La Rioja,Secundario,COMUN
19971,"Loi, Pranaya",1968-03-31,F,ES,LA RIOJA,Secundario,Común
19972,"al-Aslam, Suhaad",1968-11-17,m,ES,Cordoba,PreUniversitario,V.I.P.
19973,"el-Sylla, Nuha",1941-11-29,NA,NA,NAVARRA,Primario,V.I.P.
19974,"al-Jalali, Mawhiba",1964-05-09,m,ES,ALICANTE,Primario,NUEVO
19975,"el-Atallah, Tahleela",1964-08-15,M,bg,huesca,PreUniversitario,vip
19976,"Thesz, Wakiyan",1984-05-24,F,ES,Albacete,Secundario,VIP
19977,"al-Harroun, Abdul Waahid",1963-05-05,f,ES,guipúzcoa,Secundario,V.I.P.
19978,"Stellwagen, Jalen",1990-05-02,f,ES,Valencia,Universitario,Nuebo
19979,"Jenkins, Julia",1941-03-18,f,PM,huesca,Universitario,V.I.P.
19980,"Dubus, Joshua",1973-08-18,NA,ES,PALENCIA,Secundario,V.I.P.
19981,"Olsen, Levi",1989-12-10,F,MC,LA CORUÑA,PreUniversitario,V I P
19982,"al-Parsa, Nafeesa",1969-07-26,M,ES,barcelona,PreUniversitario,Comun
19983,"Gomez, Rocio",1956-12-08,M,ES,La Rioja,Universitario,NUEVO
19984,"Colunga, Morgan",1955-08-16,m,ES,Islas Balears,PreUniversitario,Comun
19985,"Behbahani, Seina",1970-08-25,F,NE,ZAMORA,Secundario,V.I.P.
19986,"Paredes Sotelo, Zachary",1969-06-23,f,ES,MURCIA,PreUniversitario,vip
19987,"al-Hashmi, Safwa",1965-07-08,M,at,Cuenca,Secundario,V.I.P.
19988,"Bonthron, Colleen",1964-05-04,f,ES,ASTURIAS,PreUniversitario,VIP
19989,"al-Halaby, Sumaita",1954-03-07,F,ES,SALAMANCA,PreUniversitario,Comun
19990,"Her, Alexander",1983-07-07,F,ES,Madrid,PreUniversitario,Común
19991,"Masterson, Madison",1959-09-02,NA,pe,palencia,Secundario,V.I.P.
19992,"Whitfield, Danielle",1972-03-23,f,ES,Lugo,Universitario,Comun
19993,"Hochmuth, Mike",1963-02-27,f,P.A.,Islas Balears,Primario,VIP
19994,"Darbin, Mary",1963-07-07,F,ES,Sevilla,Secundario,V I P
19995,"el-Mahmoud, Badruddeen",1950-06-06,F,ES,Jaén,Universitario,COMUN
19996,"Wong, Juhi",1975-11-23,M,ES,cáceres,PreUniversitario,Comun
19997,"Rao, Olivia",1986-02-18,F,NA,Gerona,PreUniversitario,Comun
19998,"el-Mitri, Shawqi",1952-05-14,m,ES,huelva,Secundario,COMUN
19999,"Nickle, Ashley",1960-03-10,F,NA,Soria,Universitario,V.I.P.
20000,"Li, Janet",1951-04-11,M,ES,Ciudad Real,Primario,vip
20001,"Grossetete, Lance",1956-12-15,NA,ES,Huesca,Secundario,nuevo
20002,"Vanderwoude, Smaly",1954-02-21,NA,ES,Avila,Universitario,V I P
20003,"Mcclain, Ramate",1954-11-26,f,S.A.,LUGO,Primario,Comun
